0.992		0.00678845	0.0143158	0.0163416	0.0169351	0.0441002	0.015185	0.0152739	0.0145277	0.0169129	0.0094504	0.313504	0.155904	0.00843306	0.00115438	2.06E-05
0.97254902	0.00584711	0.0110951	0.0158981	0.0143438	0.0441879	0.0152029	0.0138004	0.0117916	0.00941007	0.0130935	0.382506	0.107167	0.00402325	0.000330512	0.00016276
0.953846154	0.00422395	0.00812873	0.0137587	0.0103715	0.0428761	0.0164909	0.0156545	0.013338	0.00470546	0.0291787	0.41264		0.0716931	0.00573545	0.000199266	0.000292327
0.935849057	0.00291462	0.00634576	0.0105528	0.00677124	0.0394476	0.0174729	0.0190931	0.0183847	0.0048505	0.0663129	0.40315		0.0442825	0.010352	0.000316436	0.000359689
0.918518519	0.00270823	0.0061783	0.00754223	0.00466167	0.0343077	0.0168675	0.0214295	0.0236051	0.00795875	0.12577		0.364284	0.0220616	0.0123826	0.000200449	0.000314406
0.901818182	0.0037377	0.00754671	0.00547819	0.00411228	0.0282869	0.0142127	0.0207321	0.0256631	0.0106623	0.20088		0.308897	0.00726348	0.00992229	4.77E-05	8.36E-05
0.885714286	0.0054342	0.00997382	0.00464439	0.00462742	0.0228609	0.0103393	0.0169725	0.0230997	0.0109864	0.280288	0.246795	0.00229197	0.00559381	0.000437846	1.49E-05
0.870175439	0.00681111	0.0125135	0.00479236	0.00554039	0.0193108	0.0068564	0.0120526	0.0172321	0.0102371	0.352629	0.184663	0.00611125	0.00213803	0.00101735	0.000147581
0.855172414	0.00704065	0.014299	0.00558525	0.00624772	0.01835		0.00518581	0.00834531	0.0107767	0.0122484	0.409363	0.1277		0.015145	0.000508763	0.00104558	0.000128653
0.840677966	0.00599204	0.0149664	0.00690404	0.00616782	0.0194594	0.00566682	0.00715909	0.0059033	0.0214037	0.445195	0.0794662	0.0243187	0.000277958	0.00060648	2.22E-05
0.826666667	0.00418889	0.0143967	0.00862655	0.00520085	0.0210783	0.00761978	0.00856935	0.00367534	0.0413227	0.457635	0.0426375	0.0290816	0.00039626	0.000214875	1.83E-05
0.813114754	0.00231418	0.0126866	0.010531	0.00397884	0.0214108	0.00973295	0.0115911	0.00401136	0.0742003	0.446339	0.0190758	0.0282027	0.000364221	0.000111891	2.18E-05
0.8		0.000911202	0.0100856	0.012222	0.00369988	0.0193751	0.0107089	0.0146544	0.00590778	0.120598	0.412586	0.0079699	0.0234041	0.000516216	0.000182333	1.06E-06
0.787301587	0.000315117	0.00704378	0.0131831	0.00547766	0.0152192	0.00995668	0.0164008	0.0080192	0.179316	0.360875	0.00583026	0.0171511	0.00107786	0.000194984	3.77E-05
0.775		0.000589289	0.00412926	0.0129674	0.00963725	0.0102174	0.00768812	0.0160618	0.00907557	0.246487	0.29909		0.00854824	0.0112768	0.00165225	0.000105055	7.43E-05
0.763076923	0.00160069	0.00199641	0.0114333	0.0154491	0.00595981	0.00469098	0.0135943	0.00839221	0.315921	0.235727	0.012958	0.00677778	0.00170402	5.72E-05	3.44E-05
0.751515152	0.00312567	0.00123722	0.00890661	0.0215263	0.0036689	0.0019739	0.0096399	0.0063612	0.380477	0.177602	0.0171339	0.0039032	0.00120249	0.000123041	1.37E-05
0.740298507	0.0048749	0.00209798	0.00597734	0.026349	0.00390969	0.000454475	0.00532198	0.00463703	0.433		0.128758	0.0200666	0.00235801	0.000617154	0.000188105	8.94E-05
0.729411765	0.00650594	0.00438824	0.00341062	0.028819	0.00645836	0.000642747	0.00186442	0.00578667	0.469037	0.0906299	0.0214531	0.00169212	0.000387548	0.000138684	0.000138555
0.71884058	0.00769415	0.00752436	0.00189179	0.0284155	0.0104856	0.00252541	0.000130936	0.0125869	0.485987	0.0628097	0.0212054	0.0015974	0.000489075	4.77E-05	9.81E-05
0.708571429	0.00822596	0.0106925	0.00188533	0.0254918	0.0147601	0.00556919	0.000419619	0.0274104	0.484014	0.0439948	0.0196842	0.00195423	0.000547638	3.65E-06	3.98E-05
0.698591549	0.008059	0.013088	0.00346203	0.0210349	0.0180498	0.00887771	0.00236523	0.0515149	0.465638	0.0319008	0.0174941	0.00264176	0.000367389	4.84E-06	8.77E-06
0.688888889	0.00732228	0.0141593	0.00634415	0.0164015	0.0194222	0.0114715	0.00507305	0.0846344	0.434759	0.0240984	0.0151828	0.00336463	0.000102377	1.53E-05	8.56E-06
0.679452055	0.00629228	0.0136996	0.00992329	0.0130459	0.0185904	0.0126234	0.00744502	0.124685	0.396908	0.0185371	0.0130372	0.0037253	8.98E-06	6.47E-06	1.12E-05
0.67027027	0.00528724	0.0118746	0.0134493	0.0119058	0.0159866	0.0121506	0.00866713	0.168207	0.357052	0.0143267	0.0109873	0.0034004	0.000132701	4.50E-07	1.09E-05
0.661333333	0.00464039	0.00926483	0.0163686	0.0132968	0.0123549	0.0103435	0.00855248	0.212155	0.317992	0.0117921	0.00896083	0.00242918	0.000263236	1.09E-05	7.20E-06
0.652631579	0.004493	0.00645988	0.0182471	0.017107	0.00853675	0.0077511	0.00743116	0.254669	0.279816	0.0112028	0.00698506	0.0012635	0.000255872	4.26E-05	1.16E-06
0.644155844	0.00481102	0.00395697	0.0187701	0.0228066	0.00531398	0.00497947	0.00592383	0.294422	0.241906	0.0120967	0.00523777	0.000437621	0.0001818	9.84E-05	2.34E-05
0.635897436	0.00547708	0.00222221	0.0178734	0.0295303	0.00328409	0.00260391	0.00479226	0.33096		0.204663	0.0134903	0.00389413	0.000123257	0.000134798	0.000118466	4.71E-05
0.627848101	0.00635063	0.00153916	0.0156218	0.0361715	0.00276093	0.00102298	0.00471766	0.36344		0.169519	0.014501	0.00299854	0.000163642	0.000132739	6.64E-05	2.65E-05
0.62		0.00722051	0.00203156	0.0123553	0.0415501	0.003688	0.00042747	0.0063291	0.390236	0.138259	0.0148428	0.00251954	0.000334947	0.00015803	1.03E-05	5.91E-06
0.604878049	0.00839591	0.00610655	0.00521744	0.0459751	0.00838006	0.00208074	0.0170204	0.423016	0.0892296	0.0144173	0.00260054	0.00061499	0.000155897	2.39E-05	2.04E-05
0.59047619	0.00832233	0.0120758	0.000807759	0.0425163	0.0138034	0.00607507	0.0392015	0.431399	0.0540059	0.0134551	0.00283385	0.000714308	8.59E-05	3.27E-05	1.82E-05
0.576744186	0.00735059	0.0170974	0.000773265	0.0344764	0.0177908	0.0106492	0.0723342	0.420091	0.0307316	0.0110268	0.00208404	0.000532307	7.57E-05	9.14E-06	3.04E-05
0.563636364	0.00631124	0.0196324	0.00486265	0.0249492	0.0193459	0.0147766	0.116896	0.385076	0.0198386	0.00761611	0.00116003	0.000320503	0.000210223	4.26E-06	2.26E-06
0.551111111	0.0057602	0.0190292	0.0112782	0.0175624	0.0181834	0.0173298	0.171627	0.329303	0.0157227	0.00488039	0.00077381	0.000398427	0.000188279	2.22E-05	4.67E-06
0.539130435	0.00743485	0.0189304	0.0184608	0.0132212	0.0159752	0.0186099	0.246662	0.292661	0.0153589	0.00400459	0.000719384	0.000478503	2.04E-05	2.80E-05	9.82E-06
0.527659574	0.00863437	0.0144432	0.0266009	0.0133038	0.0101702	0.0148488	0.314012	0.237801	0.0126714	0.00252924	0.000617011	0.000186622	0.000133455	2.96E-05	2.08E-06
0.516666667	0.00917487	0.0103388	0.030166	0.02058		0.00450435	0.00986115	0.365815	0.191193	0.00913499	0.00163054	0.000558929	7.36E-07	0.000121878	4.51E-05	2.11E-05
0.506122449	0.0090169	0.0081803	0.0292828	0.0320248	0.000994812	0.00696771	0.402953	0.153433	0.00619135	0.00105762	0.000576612	8.75E-05	7.40E-06	3.99E-05	1.13E-05
0.496		0.00817396	0.00875183	0.0243054	0.0439034	0.000606765	0.00896972	0.425327	0.123866	0.00390668	0.000942938	0.000738017	9.99E-05	3.87E-05	2.22E-05	1.88E-05
0.48627451	0.00678263	0.0121334	0.0169986	0.053013	0.00296753	0.0172463	0.435183	0.1001		0.00249848	0.00118423	0.000977749	4.71E-05	2.44E-05	2.80E-05	1.56E-05
0.476923077	0.00514102	0.0178602	0.00941101	0.0577068	0.00706977	0.0319672	0.435236	0.0803227	0.00191071	0.00124198	0.000992772	3.20E-05	4.83E-06	2.32E-05	1.13E-05
0.467924528	0.00361896	0.0250647	0.00332456	0.0571271	0.0116493	0.052606	0.426461	0.0646525	0.00183132	0.00109987	0.000757601	5.86E-06	7.89E-06	7.41E-06	1.63E-05
0.459259259	0.00250254	0.0324882	0.00024256	0.0519321	0.015483	0.0779008	0.410987	0.0521428	0.0019834	0.000972975	0.00049134	4.36E-05	5.49E-06	6.50E-06	4.69E-06
0.450909091	0.00189016	0.0388324	0.000782458	0.0439968	0.0178705	0.106231	0.391699	0.0414595	0.00215871	0.000776756	0.000222495	7.39E-05	3.30E-06	1.27E-06	4.34E-06
0.442857143	0.00175676	0.0429565	0.00458118	0.0353634	0.0185745	0.135882	0.370385	0.0322244	0.00216745	0.000542463	3.88E-05	2.81E-05	6.75E-06	5.69E-08	8.79E-07
0.435087719	0.00203432	0.04416		0.0104945	0.0279767	0.0179465	0.16554		0.348061	0.0241987	0.00185095	0.000351219	1.76E-05	3.32E-06	1.23E-05	3.19E-07	1.42E-06
0.427586207	0.00263558	0.0425508	0.0171136	0.0228679	0.0167247	0.194928	0.324883	0.0174286	0.00131732	0.000204895	3.33E-05	1.30E-05	8.05E-07	8.03E-07	4.36E-07
0.420338983	0.00341637	0.0389184	0.0233797	0.0199786	0.0154919	0.224713	0.299761	0.0122904	0.00080473	0.000144179	1.25E-05	1.13E-05	1.05E-05	1.39E-06	1.17E-07
0.413333333	0.00420656	0.0340819	0.0286175	0.0188146	0.0144295	0.255244	0.272291	0.00877027	0.000407189	0.000166248	2.67E-06	9.19E-06	1.19E-05	2.65E-06	9.42E-07
0.406557377	0.00489722	0.0288443	0.0324044	0.0189077	0.0134177	0.285522	0.244365	0.00646623	0.000137903	0.000177994	2.40E-05	1.82E-05	3.27E-06	4.06E-06	3.51E-07
0.4		0.00543424	0.0238463	0.0345361	0.0199185	0.0124746	0.314076	0.217848	0.00494129	4.57E-05	0.000126774	3.98E-05	1.14E-05	1.29E-05	3.10E-06	1.57E-06
0.393650794	0.00576387	0.0196352	0.0351447	0.0215123	0.0116955	0.340197	0.192951	0.00400426	0.000171611	6.07E-05	5.77E-05	1.92E-05	1.16E-05	4.33E-06	1.18E-06
0.3875		0.00586708	0.0167501	0.0345866	0.0235239	0.0111855	0.364068	0.16963		0.00359167	0.000431935	2.14E-05	8.10E-05	4.44E-05	1.13E-05	4.50E-06	1.24E-06
0.381538462	0.00572813	0.0152844	0.0331867	0.0259168	0.0110207	0.385213	0.147804	0.00357032	0.000686446	1.80E-05	8.49E-05	3.51E-05	1.62E-05	3.46E-06	7.13E-07
0.375757576	0.00534949	0.0151872	0.0312562	0.028823	0.0113345	0.402659	0.127802	0.00381573	0.00081785	3.70E-05	6.49E-05	1.50E-05	1.26E-05	5.93E-06	6.05E-07
0.370149254	0.00478741	0.0163069	0.0289809	0.0324976	0.0124838	0.415234	0.110169	0.00424652	0.000773041	4.87E-05	3.46E-05	2.27E-05	1.24E-05	3.47E-06	1.25E-06
0.364705882	0.00413783	0.0184134	0.0264557	0.037034	0.014964	0.422665	0.0951864	0.004763	0.000604226	4.46E-05	8.88E-06	2.48E-05	1.00E-05	4.52E-06	3.50E-07
0.35942029	0.00347349	0.0212155	0.0237368	0.042332	0.0191917	0.425379	0.0825832	0.00523837	0.000397759	3.16E-05	5.78E-07	1.09E-05	8.52E-06	4.00E-06	9.34E-07
0.354285714	0.00283283	0.0243791	0.0208442	0.0481316	0.0254172	0.423856	0.0718301	0.00556348	0.00022484	1.49E-05	1.87E-06	2.68E-06	6.50E-06	2.14E-06	7.76E-07
0.349295775	0.002262	0.0276231	0.017836	0.053995	0.0336348	0.419195	0.062498	0.00565538	0.000141314	4.74E-06	1.84E-06	2.58E-06	1.96E-06	2.40E-06	4.76E-07
0.344444444	0.00180877	0.0306948	0.014855	0.0595514	0.0436214	0.412619	0.0541907	0.00544779	0.000162101	8.24E-06	8.35E-07	2.24E-06	2.72E-06	1.56E-06	8.39E-07
0.339726027	0.00150649	0.0333052	0.0120444	0.0646393	0.055121	0.404676	0.0465643	0.00490898	0.000259996	2.39E-05	1.22E-06	9.52E-07	2.25E-06	1.50E-06	7.03E-07
0.335135135	0.00138438	0.0352654	0.00947916	0.0691971	0.0679582	0.395558	0.0395429	0.00410768	0.000394177	5.15E-05	4.71E-06	8.15E-07	1.29E-06	2.37E-06	1.41E-06
0.330666667	0.00146227	0.0365014	0.0071885	0.0731684	0.0820443	0.385171	0.0332073	0.00317519	0.000524936	9.08E-05	1.30E-05	1.01E-06	2.32E-06	2.45E-06	1.72E-06
0.326315789	0.00174812	0.0370383	0.00520026	0.0764982	0.0973762	0.373346	0.0276594	0.00224661	0.000620378	0.000131328	2.27E-05	1.12E-06	1.71E-06	3.44E-06	2.59E-06
0.322077922	0.00222108	0.0369109	0.00353986	0.0790574	0.113973	0.359552	0.0229189	0.00141963	0.000672907	0.000161713	2.95E-05	1.78E-06	1.23E-06	2.96E-06	2.82E-06
0.317948718	0.00285005	0.0363396	0.00229621	0.0806462	0.131774	0.344153	0.0190829	0.000795638	0.000692419	0.000177719	3.61E-05	4.14E-06	1.24E-06	3.23E-06	3.15E-06
0.313924051	0.00357569	0.0354666	0.00158454	0.0811029	0.150572	0.327492	0.016105	0.000399775	0.000682307	0.000174018	4.29E-05	6.05E-06	6.50E-07	2.85E-06	3.33E-06
0.31		0.00431255	0.0343646	0.00152466	0.0803155	0.169985	0.309922	0.0138656	0.000206013	0.000643687	0.000152305	4.76E-05	6.71E-06	5.00E-07	2.13E-06	2.87E-06
0.30617284	0.00497979	0.0330813	0.00220466	0.0783023	0.189551	0.292019	0.012244	0.000164152	0.000579239	0.000124648	4.89E-05	9.15E-06	6.30E-07	1.65E-06	2.91E-06
0.302439024	0.00550752	0.0316294	0.0036485	0.0752318	0.208835	0.274313	0.0111199	0.00021508	0.000488727	0.00010156	4.58E-05	1.17E-05	6.58E-07	1.09E-06	2.29E-06
0.298795181	0.00584959	0.030001	0.00580854	0.0713496	0.22752		0.257194	0.0103944	0.000303992	0.000379128	9.03E-05	4.30E-05	1.21E-05	9.93E-07	6.98E-07	2.09E-06
0.295238095	0.00599014	0.0281788	0.00858315	0.0669256	0.245386	0.240893	0.0099782	0.000390431	0.000262531	8.95E-05	4.43E-05	1.25E-05	1.42E-06	4.00E-07	1.72E-06
0.291764706	0.00594315	0.0261743	0.011846	0.0622068	0.262353	0.225487	0.00979331	0.000452203	0.000153669	9.12E-05	4.61E-05	1.41E-05	1.49E-06	2.45E-07	1.60E-06
0.288372093	0.00573911	0.0240239	0.0154878	0.0573639	0.278411	0.210912	0.00976921	0.000483836	6.83E-05	8.97E-05	4.59E-05	1.53E-05	1.95E-06	1.25E-07	1.40E-06
0.285057471	0.00541782	0.0217989	0.0194178	0.0525211	0.293583	0.197081	0.00984865	0.000490428	1.76E-05	8.47E-05	4.51E-05	1.55E-05	2.37E-06	8.05E-08	1.28E-06
0.281818182	0.00500949	0.0195539	0.0235804	0.0477498	0.307776	0.183871	0.0099747	0.000481847	2.28E-06	7.74E-05	4.51E-05	1.61E-05	2.32E-06	2.68E-08	1.20E-06
0.278651685	0.00455678	0.0173718	0.0279134	0.0431425	0.321018	0.171289	0.0101031	0.000471633	1.34E-05	6.90E-05	4.45E-05	1.64E-05	2.68E-06	2.02E-08	1.05E-06
0.275555556	0.00409246	0.0153128	0.0323775	0.0387663	0.333308	0.1593		0.0101818	0.000472661	3.82E-05	6.18E-05	4.28E-05	1.61E-05	2.83E-06	9.20E-09	1.05E-06
0.272527473	0.00364384	0.013425	0.0369466	0.0346797	0.344645	0.147871	0.0101656	0.000493499	6.51E-05	5.88E-05	4.23E-05	1.65E-05	2.89E-06	1.07E-08	9.45E-07
0.269565217	0.00322815	0.01173		0.0416166	0.0309262	0.354954	0.136942	0.0100121	0.000535124	8.62E-05	6.10E-05	4.33E-05	1.70E-05	3.16E-06	3.01E-08	9.42E-07
0.266666667	0.00286439	0.0102521	0.0463892	0.0275583	0.364204	0.126512	0.00969782	0.00059116	9.84E-05	6.71E-05	4.45E-05	1.72E-05	3.28E-06	6.30E-08	8.83E-07
